108,937.3403,1373.7741
109,959.8228,1375.8388
110,960.1196,1375.8350
111,981.6139,1375.5619
112,985.8937,1375.6195
113,1008.3268,1375.9215
114,1014.9286,1377.1277
115,1043.7290,1379.1757
116,1049.7631,1380.0000
117,1055.5566,1380.8263
118,1060.6534,1381.5859
119,1060.8111,1381.6156
120,1083.5661,1385.8983
121,1084.2274,1386.0014
122,1109.8734,1390.0000
123,1116.9019,1390.7764
124,1130.0083,1391.1331
125,1165.0500,1392.0869
126,1175.5080,1391.7162
127,1215.7346,1390.2905
128,1219.4317,1390.0000
129,1223.4028,1390.0000
130,1224.4695,1390.0000
131,1247.3763,1390.0000
132,1248.3351,1390.0000
133,1252.4080,1390.0000
134,1256.8774,1390.0000
135,1274.0317,1390.0000
136,1278.4437,1390.2492
137,1297.5631,1391.3288
138,1303.8216,1391.9797
139,1307.4663,1392.1588
140,1338.3973,1393.6789
141,1359.5910,1395.1764
142,1364.2905,1395.4055
143,1377.7267,1396.0607
144,1388.2688,1397.2052
145,1410.3520,1399.6027
146,1413.3637,1400.0000
147,1434.9511,1403.2310
148,1444.0343,1404.7400
149,1475.6982,1410.0000
150,1505.7196,1413.4255
151,1517.0171,1414.8043
152,1526.7541,1415.5645
153,1557.6465,1417.9765
154,1566.8575,1419.0405
155,1567.9366,1419.1652
156,1575.8636,1419.9403
157,1576.7058,1419.9346
158,1577.5579,1419.9320
159,1595.4357,1419.7837
160,1596.3402,1419.7793
161,1599.7811,1419.7623
162,1630.2244,1419.5846
163,1659.6226,1419.7515
164,1665.0687,1419.7657
165,1683.6132,1419.8138
166,1686.9610,1419.8216
167,1698.5256,1419.8485
168,1699.6204,1419.8518
169,1703.5390,1419.8639
170,1716.8762,1419.8939
171,1724.8701,1419.9119
172,1730.1589,1419.9356
173,1745.1608,1419.9361
174,1747.8147,1419.9433
175,1753.3738,1419.9652
176,1761.6931,1419.9526
177,1761.8407,1419.9334
178,1763.3883,1419.7325
179,1763.6549,1419.7045
180,1766.5169,1419.4039
181,1767.3210,1419.3194
182,1775.4469,1418.4657
183,1791.7061,1417.4975
184,1793.9014,1417.3668
185,1796.6717,1417.2018
186,1827.6729,1416.8522
187,1831.9657,1416.8038
188,1837.2638,1416.7440
189,1867.8618,1417.0375
190,1872.2033,1417.0792
191,1877.4483,1417.1295
192,1882.4149,1417.1483
193,1888.4151,1417.1710
194,1901.4633,1417.2832
195,1903.1721,1417.2979
196,1905.4347,1417.3174
197,1908.0967,1417.4087
198,1911.6213,1417.5297
199,1919.2948,1417.1422
200,1929.4549,1416.6291
201,1952.8387,1414.8403
202,1983.8006,1412.4719
203,1988.8475,1411.7761
204,2001.7292,1410.0000
205,2002.0790,1410.0000
206,2046.0676,1410.0000
207,2063.3708,1410.0000
208,2093.6824,1414.8818
209,2097.8708,1415.1621
210,2115.1002,1416.3152
211,2118.3995,1416.3575
212,2129.7355,1416.5026
213,2138.0306,1417.3581
214,2143.2088,1417.8921
215,2158.5925,1417.1771
216,2190.4276,1419.2138
217,2236.7064,1417.6849
218,2253.2383,1417.6105
219,2262.3203,1417.0551
220,2294.3530,1413.1960
221,2309.2329,1411.9797
222,2333.4524,1410.0000
223,2333.5774,1409.9963
224,2333.5888,1409.9959
225,2333.6236,1409.9967
226,2333.9193,1409.9949
227,2345.6599,1409.9779
228,2346.5479,1410.0000
229,2356.8865,1410.7230
230,2364.1114,1412.3299
231,2398.5991,1420.0000
232,2406.2858,1422.4557
233,2414.7846,1425.1024
234,2430.5111,1430.0000
235,2452.1785,1435.8472
236,2453.7312,1436.1232
237,2470.5229,1439.1073
238,2477.0200,1440.0000
239,2493.7910,1440.0000
240,2514.5212,1440.0000
241,2519.4576,1440.0000
242,2521.1304,1440.0000
243,2526.0332,1440.0000
244,2527.8177,1440.0000
245,2528.2958,1440.0000
246,2529.6757,1440.0000
247,2554.9490,1434.4089
248,2561.4427,1432.3556
249,2568.4316,1430.0000
250,2570.8570,1428.9913
251,2590.5788,1420.7886
252,2591.8363,1420.0000
253,2593.9203,1419.0404
254,2594.3372,1418.7957
255,2609.3236,1410.0000
256,2610.2784,1409.4617
257,2615.0539,1406.7688
258,2624.5659,1401.2427
259,2626.7049,1400.0000
260,2630.9626,1397.1624
261,2642.4600,1390.0000
262,2646.1095,1387.6464
263,2656.6661,1380.8383
264,2657.5701,1380.2343
265,2657.9208,1380.0000
266,2658.9217,1379.2249
267,2670.7942,1370.0000
268,2673.9251,1367.7412
269,2678.3093,1364.5781
270,2685.2766,1360.0000
271,2691.7721,1356.3185
272,2698.7790,1352.3472
273,2704.1485,1350.0000
274,2717.2268,1344.7851
275,2717.2852,1344.7579
276,2727.4878,1340.0000
277,2727.5022,1339.9964
278,2729.2896,1339.5513
279,2729.3450,1339.5375
280,2736.1004,1337.8550
281,2736.1265,1337.8547
282,2739.2962,1337.8187
283,2739.5690,1337.8264
284,2760.7226,1338.4203
285,2761.0648,1338.4299
286,2772.7980,1339.4950
287,2785.3194,1340.0000
288,2788.7496,1341.3237
289,2797.0564,1344.5293
290,2808.1058,1349.9857
291,2808.1349,1350.0000
292,2813.0789,1352.3453
293,2827.3383,1360.0000
294,2833.8626,1363.0782
295,2844.8821,1368.2771
296,2846.9281,1369.5118
297,2847.7371,1370.0000
298,2859.4160,1375.0533
299,2869.5188,1380.0000
300,2876.4279,1381.6053
301,2912.3826,1389.9589
302,2912.5208,1390.0000
303,2912.6966,1390.0228
304,2912.8056,1390.0354
305,2913.0907,1390.0813
306,2913.2857,1390.1163
307,2968.3703,1400.0000
308,2975.1452,1401.3758
309,3010.1597,1408.4861
310,3016.2391,1409.8633
311,3016.8428,1410.0000
312,3018.1404,1410.3223
313,3020.5514,1410.7795
314,3045.7923,1415.1338
315,3050.8049,1415.6427
316,3068.8673,1417.4765
317,3076.0692,1417.9413
318,3092.3654,1417.4809
319,3099.6878,1417.3022
320,3150.3373,1416.0668
321,3157.2067,1416.2778
322,3163.1373,1416.7845
323,3185.2369,1418.6724
324,3191.4358,1419.6553
325,3193.6103,1420.0000
326,3219.2271,1423.1179
327,3253.8319,1430.0000
328,3275.8463,1430.6501
329,3282.6886,1430.7283
330,3297.9400,1430.9028
331,3303.1019,1430.7603
332,3304.1307,1430.7213
333,3321.8674,1430.0501
334,3322.1962,1430.0377
335,3323.1907,1430.0000
336,3327.8810,1429.3735
337,3342.0685,1427.4783
338,3346.1787,1426.5565
339,3358.6112,1423.7684
340,3381.9429,1420.0000
341,3382.8280,1419.8559
342,3403.1940,1416.5387
343,3403.8986,1416.4517
344,3415.1066,1415.0674
345,3415.2813,1415.0458
346,3418.8668,1414.6030
347,3426.4334,1413.8942
